sale_id,customer_name,email,product,region,quantity,unit_price,sale_date
4628,Maria Campbell,tonylee@example.com,Router,Kano,6,2744,2025-07-28
4629,James Villanueva,ndrake@example.net,Keyboard,Abuja,7,1790,2024-12-15
4630,Patricia Clark,bethany08@example.com,Router,Abuja,4,2840,2026-02-17
4631,Craig Ramirez,dcaldwell@example.net,Router,Lagos,6,4019,2024-07-24
4632,Timothy Walters,michaelhartman@example.com,Tablet,Ibadan,6,740,2025-07-17
4633,Robert Harris,edwardnavarro@example.org,Mouse,Kano,9,1922,2025-04-20
4634,Susan Bryan,progers@example.org,Monitor,Kano,4,3069,2025-02-06
4635,Joseph Mcgee,brianwilliams@example.com,Printer,Kano,5,2313,2024-07-03
4636,Ryan Jackson,johnwilson@example.org,Router,Kano,5,1317,2026-04-08
4637,Timothy Stewart,austin98@example.net,Laptop,Kano,7,996,2024-11-17
4638,Jennifer Booker,cynthiatorres@example.org,Keyboard,Ibadan,4,3441,2025-11-09
4639,John Stevens,angeladominguez@example.net,Monitor,Kano,2,2592,2024-12-25
4640,Katrina Alvarado,taylorjustin@example.com,Laptop,Port Harcourt,5,2790,2024-09-04
4641,Miguel Cervantes,johnsonjacqueline@example.com,Router,Port Harcourt,6,3615,2025-07-09
4642,Brent Jackson,ashley14@example.org,Mouse,Kano,9,4318,2024-08-08
4643,Zachary Simon,jennifer82@example.net,Printer,Ibadan,1,4301,2024-08-28
4644,Robert Smith,anthonyrivera@example.org,Phone,Port Harcourt,7,4242,2024-11-24
4645,Jennifer Baldwin,romeronicole@example.org,Phone,Ibadan,10,2357,2025-04-02
4646,Adam Smith,jefferyarnold@example.com,Phone,Port Harcourt,10,800,2025-05-27
4647,Tracy Lowe,jodi83@example.org,Monitor,Lagos,9,4505,2025-12-07
4648,Christy Spencer,jmeyer@example.com,Mouse,Lagos,2,1719,2025-07-27
4649,Cynthia Ashley,sheacarol@example.com,Laptop,Ibadan,10,4570,2025-05-24
4650,James Barnes,lauraherrera@example.net,Monitor,Lagos,8,3734,2024-09-26
4651,Nicholas Wagner,,Laptop,Abuja,1,2317,2026-02-28
4652,Sharon Powell,johncarr@example.org,Phone,Abuja,2,2271,2024-11-08
4653,Jeff Wright,ealvarado@example.com,Phone,Abuja,1,2585,2024-12-07
4654,Crystal Lam,mooreerika@example.org,Router,Kano,5,234,2025-05-19
4655,Hannah Johnston,westbobby@example.net,Laptop,Kano,10,3303,2026-04-13
4656,Michael Gilbert,ibell@example.net,Printer,Kano,9,2391,2024-11-11
4657,Christopher Campbell,vaughnlarry@example.org,Printer,Ibadan,3,2097,2025-04-19
4658,Debra Weiss,sdavidson@example.com,Tablet,Abuja,5,701,2024-09-06
4659,Daniel Fuller,larryjenkins@example.net,Phone,Lagos,2,338,2026-03-08
4660,Martha Martinez,bnelson@example.net,Router,Lagos,6,1066,2025-11-19
4661,Thomas Taylor,agillespie@example.com,Monitor,Ibadan,3,1844,2025-05-04
4662,Crystal Rodriguez,paulriley@example.org,Router,Lagos,8,3973,2025-01-09
4663,Timothy Rivera,tyler01@example.org,Router,Abuja,2,4310,2026-02-08
4664,Matthew Hernandez,justin92@example.org,Laptop,Abuja,6,973,2024-10-31
4665,Erin Dean,pricegerald@example.com,Router,Abuja,5,2845,2024-11-03
4666,Paige Case,monicahernandez@example.net,Printer,Port Harcourt,9,4380,2025-03-03
4667,Carla Williams,michaelwest@example.net,Keyboard,Abuja,6,1598,2026-04-06
4668,Mr. Richard Marshall MD,joycekevin@example.net,Tablet,Lagos,3,4595,2024-11-23
4669,David Decker,kmoore@example.com,Mouse,Port Harcourt,4,1411,2025-11-21
4670,Briana Park,tamara60@example.net,Mouse,Port Harcourt,4,4186,2025-08-07
4671,Elizabeth Tanner,hayesbrian@example.org,Mouse,Port Harcourt,9,1817,2025-09-30
4672,Andrew Parsons,iwalker@example.com,Laptop,Abuja,6,789,2025-05-21
4673,Nicholas Rodriguez,zacharymccormick@example.org,Router,Lagos,5,1795,2025-10-19
4674,Suzanne Patel,sanchezcody@example.net,Keyboard,Port Harcourt,4,3536,2024-07-21
4675,Jacob Lewis,middletonbrittany@example.net,Phone,Lagos,6,3458,2025-10-02
4676,Scott Cooper,smithjoshua@example.net,Tablet,Lagos,3,4349,2025-03-25
4677,Martin Chung,brightamber@example.net,Phone,Abuja,1,998,2025-10-14
4678,Kimberly Jones,jarvisandrew@example.com,Printer,Ibadan,10,129,2025-12-31
4679,Penny Thomas,,Monitor,Ibadan,6,667,2025-08-21
4680,Luis Knapp,dwhite@example.org,Laptop,Ibadan,4,2321,2025-08-03
4681,Danielle Case,phamdiana@example.net,Printer,Port Harcourt,1,753,2024-08-22
4682,Dr. Jessica Buck,smithjuan@example.com,Phone,Kano,6,4503,2025-05-07
4683,Gabriel Adams,nathan18@example.org,Monitor,Ibadan,6,2062,2026-05-19
4684,Michelle Sullivan,garrett73@example.org,Keyboard,Port Harcourt,5,3065,2025-09-28
4685,Dennis Martin,chenrobin@example.net,Tablet,Abuja,2,1776,2025-10-26
4686,Jackie White,freddawson@example.net,Keyboard,Kano,2,1248,2024-09-06
4687,Mrs. Brooke Gray MD,sarahsanders@example.com,Keyboard,Port Harcourt,4,4259,2025-05-02
4688,John Cardenas PhD,webbjessica@example.com,Phone,Port Harcourt,7,3669,2026-05-25
4689,Amanda Allison DDS,heidi19@example.org,Monitor,Abuja,3,3418,2025-07-04
4690,Dr. Donna Snyder,gonzalezabigail@example.org,Phone,Kano,2,211,2026-05-26
4691,Mr. Steven Myers,courtneysolis@example.com,Tablet,Lagos,2,2419,2025-06-15
4692,Melissa Tate,ojohnson@example.net,Mouse,Port Harcourt,7,2223,2025-07-29
4693,William Cox,wintersmadison@example.org,Tablet,Port Harcourt,2,3987,2024-08-03
4694,April Edwards,stephen28@example.org,Mouse,Port Harcourt,10,3247,2025-11-14
4695,Jesse Williams,hevans@example.net,Printer,Abuja,9,334,2026-05-14
4696,Michael Ramirez,mortonannette@example.net,Laptop,Kano,2,2231,2024-08-25
4697,Matthew Garcia,monicasexton@example.org,Router,Ibadan,4,4812,2026-04-29
4698,Jessica Benitez,gilberttiffany@example.org,Phone,Ibadan,1,4737,2026-03-11
4699,Carl Mclaughlin,pateljermaine@example.net,Monitor,Abuja,8,179,2025-11-15
4700,Heather Guerrero,karen73@example.net,Router,Lagos,10,4556,2025-02-03
4701,Mary Miller,danariley@example.net,Router,Kano,8,1058,2026-04-25
4702,Steven Lin,mandrews@example.com,Mouse,Kano,2,4186,2025-12-29
4703,Edward Miller,brittney28@example.com,Laptop,Ibadan,6,3467,2024-09-29
4704,Christopher Spencer,stevenedwards@example.net,Phone,Lagos,5,2498,2026-06-16
4705,Allen Ramos,dwatkins@example.com,Mouse,Kano,7,1149,2024-09-04
4706,Cynthia Stout,hlozano@example.net,Keyboard,Lagos,4,1535,2024-11-30
4707,Jeremy Davis,ingramautumn@example.org,Mouse,Kano,6,3685,2025-07-19
4708,David Cruz,rodney58@example.net,Phone,Port Harcourt,10,2162,2026-01-21
4709,Christina Vincent,foleymary@example.com,Router,Abuja,3,3305,2024-10-01
4710,Danielle Rios,rbaker@example.org,Router,Kano,3,1917,2026-04-01
4711,Dr. Lindsay Clements,brandiscott@example.com,Laptop,Lagos,4,1690,2025-07-14
4712,Cody Lopez,shane52@example.com,Keyboard,Ibadan,2,3698,2024-10-25
4713,Alexander Johnson,johnortiz@example.org,Laptop,Kano,8,3861,2024-08-05
4714,Cynthia Williams,rothronald@example.org,Printer,Ibadan,6,2171,2024-10-03
4715,William Griffin,jenniferfoster@example.com,Router,Ibadan,1,695,2025-06-22
4716,Jeremy Johnson,dbaker@example.com,Monitor,Abuja,7,3845,2026-05-28
4717,Michael Torres,gilbertisaiah@example.org,Router,Ibadan,3,3108,2024-07-05
4718,Marcus Clayton,baldwinannette@example.net,Keyboard,Kano,7,1697,2025-11-25
4719,Sean Romero,abbottmichelle@example.org,Tablet,Abuja,4,2760,2026-02-07
4720,Sarah Lopez,pmata@example.org,Monitor,Kano,7,4164,2026-05-02
4721,Erica Johnson,joshua79@example.org,Monitor,Abuja,5,3169,2024-09-19
4722,Christina Smith,andersonjerry@example.org,Mouse,Lagos,10,2231,2024-07-18
4723,Jessica Chaney,nnguyen@example.org,Phone,Port Harcourt,3,4180,2024-11-25
4724,Desiree Duarte,robinsmith@example.org,Monitor,Kano,7,2668,2025-12-25
4725,Gary Campos,daniel92@example.net,Printer,Abuja,4,1783,2026-02-27
4726,Erin Hill,williamtaylor@example.com,Phone,Ibadan,7,4028,2024-12-27
4727,Walter Smith,nortonalexis@example.net,Laptop,Ibadan,9,221,2025-03-27
4728,Carlos Holt,nsanchez@example.net,Router,Lagos,6,3148,2026-01-15
4729,Julie Berg,laurenperkins@example.net,Monitor,Port Harcourt,7,3151,2026-06-02
4730,Jessica Perry,eric62@example.net,Monitor,Port Harcourt,9,875,2025-05-24
4731,Amanda Lewis,joshuawilliamson@example.org,Mouse,Ibadan,10,3318,2024-10-12
4732,Kimberly Miller,yjones@example.org,Laptop,Port Harcourt,7,1393,2024-07-09
4733,Eddie Thomas,,Keyboard,Abuja,6,4191,2025-08-25
4734,Hannah Tucker,popedeborah@example.net,Laptop,Abuja,4,3331,2025-10-08
4735,John Bright,tracy53@example.com,Router,Kano,5,4678,2025-03-25
4736,Crystal Willis,danielgarcia@example.net,Mouse,Abuja,6,505,2025-02-13
4737,Joseph Lindsey,allenrios@example.net,Printer,Port Harcourt,2,1344,2025-01-31
4738,Donald Garcia,chandleramanda@example.net,Phone,Lagos,8,3026,2024-09-22
4739,Amber Caldwell,efarrell@example.org,Laptop,Lagos,5,1033,2025-04-11
4740,Heather Vincent,scottgarcia@example.org,Printer,Ibadan,10,178,2025-11-23
4741,Sara Wright MD,ygray@example.org,Router,Kano,4,2995,2024-08-15
4742,Robert Ferguson,david64@example.org,Monitor,Port Harcourt,6,1423,2024-08-21
4743,Terry King,bmathis@example.net,Phone,Lagos,6,711,2025-01-04
4744,John Morgan,laura84@example.net,Phone,Port Harcourt,5,3644,2026-02-24
4745,Christopher Jenkins,kelleyjeremiah@example.com,Router,Ibadan,6,3820,2026-03-18
4746,Kelsey Serrano,hpratt@example.org,Laptop,Port Harcourt,1,982,2025-12-25
4747,Ryan Clark,wdavis@example.net,Monitor,Port Harcourt,2,4576,2025-11-17
4748,Jennifer Carlson,jpalmer@example.net,Router,Kano,6,1945,2024-11-03
4749,Henry Davila,adrianrogers@example.org,Keyboard,Lagos,2,1701,2025-08-16
4750,Joseph Wilson,gmorris@example.com,Router,Lagos,5,1730,2025-01-28
4751,Anthony Hamilton,patrickwhite@example.com,Monitor,Lagos,9,4536,2025-12-30
4752,Sherry Jones,cuevasjames@example.org,Keyboard,Abuja,3,3249,2025-07-19
4753,Alexis Wheeler,robertsrebecca@example.com,Phone,Port Harcourt,7,4220,2026-02-19
4754,Roy Freeman,hendersondwayne@example.com,Phone,Abuja,6,1257,2025-10-19
4755,Kayla Potter,kimkent@example.org,Keyboard,Ibadan,8,1004,2024-11-04
4756,Jorge Moore,,Monitor,Kano,10,927,2024-12-07
4757,Betty Santana,rodriguezvictoria@example.org,Monitor,Ibadan,3,2547,2026-05-30
4758,Christina Wheeler,hsmith@example.com,Printer,Ibadan,5,3309,2025-04-18
4759,Michelle Wright,andersonraymond@example.net,Monitor,Port Harcourt,6,751,2026-06-12
4760,Aaron Jones,johnsonjulie@example.net,Keyboard,Kano,1,3740,2025-03-26
4761,Samuel Jones,nicolemitchell@example.com,Mouse,Lagos,4,773,2026-01-14
4762,Joseph Hester,jane85@example.net,Phone,Lagos,4,4734,2024-10-26
4763,Megan Hamilton,rwarner@example.net,Router,Ibadan,2,2508,2025-07-07
4764,Mark Pearson,smithedward@example.net,Monitor,Kano,3,2598,2025-11-11
4765,Patrick Hamilton,lcervantes@example.net,Laptop,Ibadan,4,3466,2025-07-18
4766,Steven Davis,lorilee@example.net,Mouse,Abuja,7,4306,2025-01-02
4767,Gina Duncan,courtneydaniels@example.org,Keyboard,Lagos,6,2814,2025-12-13
4768,Crystal Harper,justinrobinson@example.org,Keyboard,Lagos,10,1663,2026-04-01
4769,James Estrada,richard76@example.org,Router,Ibadan,6,1837,2024-11-16
4770,Jessica Simmons,robertmitchell@example.com,Tablet,Ibadan,9,502,2025-07-31
4771,Phillip Miller DDS,audreyrogers@example.org,Keyboard,Ibadan,10,1349,2024-11-17
4772,Katelyn Mooney,archerlisa@example.org,Keyboard,Ibadan,1,1476,2026-02-12
4773,Cory Murphy,morrisonmichael@example.com,Router,Lagos,2,1556,2024-10-01
4774,Hannah Holt,harrisapril@example.org,Tablet,Ibadan,7,536,2026-04-03
4775,Bianca Miller,bwarren@example.net,Printer,Ibadan,2,4162,2025-09-12
4776,John Howell,susan29@example.org,Router,Lagos,7,4583,2024-10-06
4777,Brenda Moreno,christian17@example.net,Phone,Kano,4,112,2025-05-18
4778,Douglas Miller,lewisphilip@example.net,Tablet,Port Harcourt,4,3622,2025-02-23
4779,Tara Sullivan,michaeldelgado@example.org,Printer,Abuja,10,4741,2026-01-06
4780,Paige Smith,mariapeterson@example.org,Tablet,Abuja,9,2759,2025-09-29
4781,Michelle Lindsey,gwilliams@example.com,Router,Abuja,3,360,2026-03-28
4782,Tara Reed,ytorres@example.org,Router,Kano,2,784,2025-09-02
4783,Charles Lee,fishermichelle@example.org,Monitor,Abuja,6,2695,2024-09-20
4784,Eric Franco,abigailramirez@example.com,Monitor,Lagos,7,978,2024-10-09
4785,Brittney Thompson,emilyjohnson@example.org,Monitor,Abuja,7,322,2025-01-28
4786,Jasmin Coleman,chavezadam@example.org,Monitor,Abuja,9,3240,2024-12-28
4787,Scott Wright,rittermelissa@example.net,Monitor,Port Harcourt,9,512,2026-05-15
4788,Marie Harrington,matthewoliver@example.net,Monitor,Kano,6,4788,2025-08-17
4789,Melissa Johnson,bdavila@example.com,Laptop,Abuja,1,369,2024-10-10
4790,Sandra Jones,dennishall@example.org,Printer,Ibadan,3,1796,2025-11-18
4791,Janice Carrillo,allisonlewis@example.net,Router,Kano,4,2968,2026-05-26
4792,William Lopez,pthompson@example.net,Phone,Ibadan,6,3561,2025-03-29
4793,Megan Hudson,jessica43@example.net,Tablet,Abuja,9,4400,2025-07-11
4794,Pamela Smith,derrickjones@example.net,Monitor,Port Harcourt,7,2753,2025-11-26
4795,Michael Alvarado,ffox@example.net,Mouse,Kano,1,218,2026-02-20
4796,Barbara Smith,robert75@example.net,Phone,Kano,1,4162,2025-09-25
4797,Steven Garner,theresaclark@example.com,Mouse,Kano,6,2033,2026-06-24
4798,Tina Hartman,ramirezeric@example.net,Mouse,Ibadan,2,372,2025-01-12
4799,Ashley Hansen,cameronjohnson@example.com,Phone,Kano,7,1670,2026-03-21
4800,Brittany Frey,dbaker@example.net,Keyboard,Lagos,8,4546,2025-03-03
4801,Bonnie Todd,elizabethlopez@example.com,Tablet,Ibadan,4,4498,2025-08-07
4802,Eric Lowe,johnsonchristina@example.org,Tablet,Port Harcourt,5,1883,2026-02-25
4803,Thomas Butler,greenjohn@example.com,Router,Lagos,3,2669,2025-07-30
4804,Cody Fox,ukaiser@example.com,Phone,Kano,7,1563,2025-03-26
4805,Dennis Miller,kathleenbaker@example.net,Mouse,Ibadan,2,1091,2026-04-27
4806,Mason Peterson,marymoore@example.com,Keyboard,Port Harcourt,5,1706,2026-02-24
4807,Elizabeth Gray,careynathan@example.net,Printer,Ibadan,7,3499,2025-03-10
4808,Kevin Crawford,jeff15@example.org,Phone,Abuja,1,1662,2024-12-26
4809,Eric Jones,susan20@example.net,Laptop,Ibadan,7,1508,2025-06-13
4810,Frank Munoz,douglasmiller@example.com,Mouse,Kano,1,4279,2025-01-06
4811,Dylan Flores,higginsdavid@example.org,Laptop,Port Harcourt,8,796,2025-02-11
4812,Rebecca Brown,yryan@example.com,Mouse,Port Harcourt,6,176,2025-06-16
4813,William Richard,slevine@example.org,Router,Abuja,7,208,2025-11-18
4814,Daniel King,sobrien@example.com,Printer,Kano,2,882,2025-05-25
4815,Sara Vang,wrightlawrence@example.com,Monitor,Lagos,9,4057,2024-09-01
4816,Gregory Barnes,jrandolph@example.net,Keyboard,Kano,4,1142,2025-04-17
4817,Michelle Haynes,tdoyle@example.com,Laptop,Lagos,4,1473,2025-09-03
4818,Mia Romero MD,juan19@example.net,Keyboard,Kano,5,2333,2026-03-06
4819,Janice Petty,meghanwaller@example.org,Monitor,Ibadan,9,3045,2025-07-13
4820,Katherine Hughes,jonathan29@example.com,Keyboard,Abuja,3,179,2024-11-03
4821,Antonio Sullivan,samanthawaters@example.net,Printer,Lagos,6,1712,2026-03-06
4822,Jasmine Montgomery,erintucker@example.com,Laptop,Port Harcourt,10,2608,2026-03-23
4823,Jacob Cain,lisafriedman@example.org,Phone,Ibadan,10,137,2025-08-05
4824,Mark Jimenez,christopherbell@example.com,Phone,Abuja,8,2621,2024-12-16
4825,Amy Russell,andre55@example.com,Printer,Lagos,4,4994,2024-10-10
4826,Ashley Bryant,gravesrichard@example.org,Laptop,Ibadan,10,3196,2024-10-26
4827,Kimberly Liu,hilltina@example.org,Laptop,Ibadan,3,1287,2025-01-07
4828,Philip Woods,loweryjohnny@example.com,Keyboard,Kano,5,932,2026-06-28
4829,Steven Reyes,ashley07@example.com,Printer,Abuja,2,1494,2026-04-30
4830,Ashley Shepherd,uanderson@example.org,Phone,Abuja,8,3782,2024-07-12
4831,Aaron Guerrero,amanda72@example.org,Printer,Abuja,5,1326,2025-02-24
4832,Dustin Stone,jenniferjohnson@example.com,Printer,Port Harcourt,1,2561,2024-09-23
4833,Julia Lester,julia06@example.com,Keyboard,Ibadan,6,1295,2024-08-13
4834,Carl Clark,hwhite@example.net,Phone,Abuja,4,295,2026-01-09
4835,Michael Braun,chelsea22@example.org,Printer,Lagos,3,2732,2025-12-08
4836,Haley Martin,shannonreyes@example.com,Laptop,Abuja,7,1642,2026-06-26
4837,Craig Bowman,christian07@example.net,Phone,Port Harcourt,7,4602,2025-10-29
4838,Matthew Wood,brandon64@example.net,Printer,Ibadan,5,1691,2026-03-18
4839,Alexandria Smith DVM,wgriffith@example.net,Laptop,Abuja,4,4876,2025-08-14
4840,Brian Miller,ryan76@example.org,Phone,Port Harcourt,7,4457,2026-01-22
4841,Christine Frazier,haley30@example.org,Phone,Lagos,2,2850,2025-03-16
4842,Lori Cervantes,sherry46@example.net,Phone,Ibadan,5,2583,2026-02-28
4843,Eric Gordon,ynovak@example.org,Laptop,Lagos,7,2586,2024-07-26
4844,Stefanie Thompson,davidfowler@example.com,Laptop,Abuja,8,2275,2026-04-12
4845,Paul Hudson,davilaomar@example.org,Monitor,Abuja,8,1316,2024-08-07
4846,Michael Shannon,tbradley@example.com,Phone,Ibadan,4,723,2025-01-09
4847,Rachel Brandt,steven49@example.org,Phone,Port Harcourt,9,3040,2026-01-04
4848,Wesley Moore,hward@example.net,Phone,Abuja,4,1486,2026-04-27
4849,Albert Mayo,twiggins@example.org,Mouse,Kano,2,487,2025-11-17
4850,Thomas Davis,larachristopher@example.com,Keyboard,Kano,4,4888,2026-04-18
4851,Kathryn Frederick,wscott@example.org,Tablet,Abuja,5,960,2024-11-16
4852,Dana Martin MD,sherry38@example.net,Phone,Ibadan,3,3416,2024-11-28
4853,Jack Garcia,nguyensteven@example.com,Phone,Port Harcourt,5,2134,2026-06-23
4854,Sherri Osborn,klee@example.net,Mouse,Port Harcourt,2,2697,2026-05-06
4855,Heather Dean,dreyes@example.net,Mouse,Ibadan,9,4738,2025-10-08
4856,Gregory Freeman,morganmichael@example.net,Keyboard,Abuja,7,508,2024-12-12
4857,Penny Wells,sarah41@example.org,Tablet,Kano,8,934,2024-07-18
4858,Jill Martinez,cynthiasimon@example.com,Laptop,Port Harcourt,5,4059,2024-09-12
4859,Belinda Bell,fhuffman@example.net,Printer,Ibadan,6,990,2024-09-20
4860,Hannah Combs,cacosta@example.org,Printer,Port Harcourt,2,1814,2024-12-28
4861,Craig Richmond,jmiller@example.org,Printer,Ibadan,10,1100,2026-05-30
4862,Nathaniel Singleton Jr.,emilymorrow@example.net,Monitor,Port Harcourt,4,3829,2025-06-25
4863,Christopher Alvarez,bakerfrank@example.org,Laptop,Port Harcourt,7,3104,2025-07-11
4864,Mrs. Karen Banks,elizabethgarrison@example.com,Tablet,Lagos,10,4275,2024-07-31
4865,Kristie Harrington,ksmith@example.com,Tablet,Kano,3,4422,2025-04-02
4866,Anna Moore,fostermegan@example.org,Laptop,Kano,10,1373,2024-11-26
4867,Danielle Roach,zochoa@example.org,Phone,Kano,2,3067,2026-03-19
4868,Michael Pearson,,Phone,Port Harcourt,3,4588,2025-11-07
4869,Mark Jenkins,patricia76@example.net,Printer,Kano,7,3962,2025-10-07
4870,Joseph Davis,tinagomez@example.org,Laptop,Ibadan,1,3193,2025-11-20
4871,Katherine Olson,jgilmore@example.org,Phone,Ibadan,10,3468,2026-04-02
4872,Sarah Hernandez,edward70@example.org,Keyboard,Lagos,6,372,2024-11-26
4873,Kathy Mata,williamstiffany@example.com,Keyboard,Ibadan,1,1834,2025-02-21
4874,Michelle Baker,imurphy@example.com,Phone,Kano,8,3585,2025-09-23
4875,Jesse Stone,kcarrillo@example.net,Mouse,Port Harcourt,1,2728,2025-08-10
4876,Kristen Walker,michaeljordan@example.org,Mouse,Lagos,9,3637,2025-05-02
4877,Kenneth Holland,elizabethmarquez@example.net,Keyboard,Kano,2,2568,2026-06-02
4878,Timothy Nunez,amber34@example.com,Laptop,Kano,3,607,2025-01-16
4879,Samuel Norman,kturner@example.org,Laptop,Kano,9,4646,2026-04-29
4880,Adam Smith,khays@example.org,Laptop,Abuja,2,248,2025-05-04
4881,Thomas Martinez,mortega@example.org,Phone,Ibadan,2,531,2024-11-22
4882,Marcus Luna,browncharles@example.net,Tablet,Abuja,3,4876,2026-04-17
4883,Joshua Silva,amanda07@example.net,Laptop,Kano,10,1563,2024-10-01
4884,Matthew Hansen,timothymooney@example.net,Printer,Port Harcourt,2,865,2025-08-17
4885,Timothy York,lthompson@example.org,Laptop,Port Harcourt,1,2460,2025-02-09
4886,Steven Johnson,fcook@example.net,Printer,Port Harcourt,6,3968,2024-11-19
4887,Jaime Ramirez,thomasconnor@example.org,Monitor,Kano,1,4321,2025-07-08
4888,Timothy Shaw,rebeccaholland@example.net,Laptop,Ibadan,7,3614,2025-05-22
4889,Mark Kline,nortonmichelle@example.org,Keyboard,Lagos,4,911,2024-10-26
4890,Michael Gomez,antoniodoyle@example.org,Mouse,Port Harcourt,1,4418,2025-06-08
4891,Jason Downs,vbrooks@example.net,Router,Abuja,8,691,2026-04-20
4892,Megan Ferguson,schmidtandrea@example.com,Laptop,Port Harcourt,3,1979,2025-05-27
4893,Tammy Henry,jamesrodriguez@example.com,Mouse,Kano,10,3852,2026-04-14
4894,Kristina Gardner,leonkristine@example.org,Printer,Port Harcourt,5,1103,2024-10-29
4895,Tracey White,kennethpowers@example.com,Router,Lagos,10,4085,2025-06-26
4896,William Francis,shannonsalas@example.net,Monitor,Lagos,9,1322,2025-05-28
4897,Edward Montoya,mmorrison@example.com,Keyboard,Kano,3,2922,2026-02-12
4898,Gabriel Sosa,stephen64@example.com,Keyboard,Abuja,8,1603,2025-03-07
4899,Christopher Lopez,paul58@example.com,Keyboard,Lagos,2,2805,2025-06-12
4900,Xavier Gordon,shall@example.org,Router,Port Harcourt,10,3645,2025-03-11
4901,Kevin Bennett,lonnie71@example.com,Monitor,Abuja,9,2088,2025-11-01
4902,Jamie Duran,ydixon@example.org,Router,Ibadan,3,559,2026-05-29
4903,Lisa Baker,yharris@example.net,Router,Kano,3,138,2025-03-05
4904,Amber Bryan,lopezdebbie@example.org,Keyboard,Abuja,10,3941,2026-05-24
4905,Joseph Chavez,vharris@example.net,Router,Ibadan,5,1228,2026-02-24
4906,Brittany Castillo,vargasgabriel@example.com,Tablet,Kano,7,605,2025-07-06
4907,Isaac Garza,nlee@example.net,Phone,Port Harcourt,2,222,2026-01-04
4908,Tiffany Molina,fisherkayla@example.net,Monitor,Kano,2,3917,2025-07-02
